g,eta,mean_rate_ex,cv_ex,plv_ex,classification
1.263157894736842,1.894736842105263,333.0,4.6850293774382835e-15,0.9986469965859365,SR
1.263157894736842,2.1052631578947367,333.0,1.2998699596959578e-15,0.9984159960030473,SR
1.263157894736842,2.3157894736842106,333.33975,1.299206351779679e-15,0.9305772770009905,SR
1.263157894736842,2.526315789473684,333.0,4.6850293774382835e-15,0.9986469965859363,SR
1.263157894736842,2.7368421052631575,333.71075,2.596312953241763e-15,0.8934934667882298,SR
1.263157894736842,2.9473684210526314,333.3005,2.59790996550339e-15,0.8906906632826568,SR
1.263157894736842,3.1578947368421053,333.710625,0.0,0.8891929823627881,SR
1.263157894736842,3.3684210526315788,333.0,3.130501411961963e-15,0.9987129967524759,SR
1.263157894736842,3.578947368421052,333.349375,2.5977197059682605e-15,0.9276231185755007,SR
1.263157894736842,3.789473684210526,333.67825,2.5964394685336655e-15,0.859859824721355,SR
1.263157894736842,4.0,333.676875,4.6802690276376495e-15,0.9305772770009907,SR
1.6842105263157894,0.0,0.0,-1.0,1.0,Q
1.6842105263157894,0.21052631578947367,0.0,-1.0,1.0,Q
1.6842105263157894,0.42105263157894735,0.0,-1.0,1.0,Q
1.6842105263157894,0.631578947368421,0.0,-1.0,1.0,Q
1.6842105263157894,0.8421052631578947,315.272625,0.014724576960561356,0.9914757515660904,SR
1.6842105263157894,1.0526315789473684,333.0,1.2998699596959578e-15,0.9984819961695871,SR
1.6842105263157894,1.263157894736842,333.673375,4.7082534885285e-05,0.8822822527659381,SR
1.6842105263157894,1.4736842105263157,333.0,0.0,0.9369401691808165,SR
1.6842105263157894,1.6842105263157894,333.379625,1.29912846696537e-15,0.8934934667882298,SR
1.6842105263157894,1.894736842105263,333.0,2.3965837725222204e-05,0.9986139965026665,SR
1.6842105263157894,2.1052631578947367,333.0,3.87708443862427e-06,0.9988119970022851,SR
1.6842105263157894,2.3157894736842106,333.355,3.083088799066656e-06,0.93648559385197,SR
1.6842105263157894,2.526315789473684,333.0,3.130501411961963e-15,0.998514996252857,SR
1.6842105263157894,2.7368421052631575,333.701,3.382946221413607e-05,0.8891929823627881,SR
1.6842105263157894,2.9473684210526314,333.31475,6.467921047552406e-07,0.8746131116210496,SR
1.6842105263157894,3.1578947368421053,333.0,1.3499315731862456e-05,0.9982179955034283,SR
1.6842105263157894,3.3684210526315788,333.0,2.314180418876194e-06,0.998250995586698,SR
1.6842105263157894,3.578947368421052,333.350375,0.0,0.8346345931711988,SR
1.6842105263157894,3.789473684210526,333.6705,0.0,0.8571172667309637,SR
1.6842105263157894,4.0,333.66875,1.2985637410233712e-15,0.9423939107029498,SR
2.1052631578947367,0.0,0.0,-1.0,1.0,Q
2.1052631578947367,0.21052631578947367,0.0,-1.0,1.0,Q
2.1052631578947367,0.42105263157894735,0.0,-1.0,1.0,Q
2.1052631578947367,0.631578947368421,0.0,-1.0,1.0,Q
2.1052631578947367,0.8421052631578947,313.22525,0.019907296694963272,0.9907278812237039,SR
2.1052631578947367,1.0526315789473684,333.57625,8.333963121604111e-06,0.9143294056607968,SR
2.1052631578947367,1.263157894736842,333.513,4.249192167065432e-06,0.8738738422492195,SR
2.1052631578947367,1.4736842105263157,333.415,2.247474134693659e-05,0.8710710387436467,SR
2.1052631578947367,1.6842105263157894,333.388375,4.879671321067793e-05,0.8396214218408774,SR
2.1052631578947367,1.894736842105263,333.0,6.87319751175252e-05,0.9984489960863173,SR
2.1052631578947367,2.1052631578947367,333.0,5.027415538233833e-05,0.9449903603492231,SR
2.1052631578947367,2.3157894736842106,333.37675,6.618814847318649e-05,0.8684764933813337,SR
2.1052631578947367,2.526315789473684,332.999,0.00015057642546830135,0.9959601133617003,SR
2.1052631578947367,2.7368421052631575,333.0,0.00017092624788971864,0.998547996336127,SR
2.1052631578947367,2.9473684210526314,332.99975,4.21169198105083e-05,0.9984924260993309,SR
2.1052631578947367,3.1578947368421053,333.0,0.00011963056595751123,0.9984935804641674,SR
2.1052631578947367,3.3684210526315788,333.000125,7.212366724073573e-05,0.9302316765404778,SR
2.1052631578947367,3.578947368421052,333.367,4.73865153844049e-05,0.862662628226928,SR
2.1052631578947367,3.789473684210526,333.0,9.125226618799818e-05,0.9968873733094346,SR
2.1052631578947367,4.0,333.662125,2.4499836986156148e-05,0.9285198994959459,SR
2.526315789473684,0.0,0.0,-1.0,1.0,Q
2.526315789473684,0.21052631578947367,0.0,-1.0,1.0,Q
2.526315789473684,0.42105263157894735,0.0,-1.0,1.0,Q
2.526315789473684,0.631578947368421,0.0,-1.0,1.0,Q
2.526315789473684,0.8421052631578947,309.281875,0.030474433975560742,0.8408768443794066,SR
2.526315789473684,1.0526315789473684,333.5245,0.0001583857827004176,0.8688177991332141,SR
2.526315789473684,1.263157894736842,332.999875,0.00010222046084943014,0.9396235662369521,SR
2.526315789473684,1.4736842105263157,333.458375,8.227074034830981e-05,0.8458458071934905,SR
2.526315789473684,1.6842105263157894,332.995375,0.00020100869773453134,0.9984159960030474,SR
2.526315789473684,1.894736842105263,333.42625,0.00014885916397247662,0.9217148017245212,SR
2.526315789473684,2.1052631578947367,333.439625,0.0001301696277346345,0.9341875027637998,SR
2.526315789473684,2.3157894736842106,333.451125,0.00021732014803047767,0.8762844884550524,SR
2.526315789473684,2.526315789473684,333.56725,0.00016749364531177207,0.9344567336543251,SR
2.526315789473684,2.7368421052631575,333.0,0.0001714846260550887,0.9909463328892584,SR
2.526315789473684,2.9473684210526314,332.9985,0.00020529147600766435,0.9985809964193966,SR
2.526315789473684,3.1578947368421053,333.0,8.63012578925216e-05,0.9967623748483803,SR
2.526315789473684,3.3684210526315788,333.536375,0.00010644041745243956,0.9291001977882456,SR
2.526315789473684,3.578947368421052,333.4085,0.0001689072878925518,0.8571841711157226,SR
2.526315789473684,3.789473684210526,333.0,0.00039164233455058064,0.9860808642733848,SR
2.526315789473684,4.0,333.625125,0.00022190774626407465,0.927839387803887,SR
2.9473684210526314,0.0,0.0,-1.0,1.0,Q
2.9473684210526314,0.21052631578947367,0.0,-1.0,1.0,Q
2.9473684210526314,0.42105263157894735,0.0,-1.0,1.0,Q
2.9473684210526314,0.631578947368421,0.0,-1.0,1.0,Q
2.9473684210526314,0.8421052631578947,205.46225,0.06083298389052659,0.6596628461466717,SR
2.9473684210526314,1.0526315789473684,272.615,0.06116132094489025,0.15894272135211168,AR
2.9473684210526314,1.263157894736842,279.594625,0.06037697084922429,0.17170047048261622,AR
2.9473684210526314,1.4736842105263157,318.681625,0.059195483940225994,0.3267961864515621,SR
2.9473684210526314,1.6842105263157894,327.1005,0.03915922725059082,0.5889247553778082,SR
2.9473684210526314,1.894736842105263,331.8915,0.022752427373053278,0.7789211342019746,SR
2.9473684210526314,2.1052631578947367,333.1895,0.01398899237920078,0.7337397668042327,SR
2.9473684210526314,2.3157894736842106,332.801125,0.008825056763021961,0.9387128078335379,SR
2.9473684210526314,2.526315789473684,332.9165,0.00486198342371184,0.8948702318431966,SR
2.9473684210526314,2.7368421052631575,333.418,0.0038768953695041608,0.9027700856332121,SR
2.9473684210526314,2.9473684210526314,333.436875,0.0022533698259092445,0.842463554829048,SR
2.9473684210526314,3.1578947368421053,333.438875,0.0021189090937830867,0.8454642928279189,SR
2.9473684210526314,3.3684210526315788,333.436875,0.001660307555492501,0.8488011426392511,SR
2.9473684210526314,3.578947368421052,332.985375,0.001737190041460297,0.9766482372443227,SR
2.9473684210526314,3.789473684210526,333.50125,0.0013691939335444148,0.9128493547922869,SR
2.9473684210526314,4.0,333.49975,0.0010184228206795245,0.8310871378459211,SR
3.3684210526315788,0.0,0.0,-1.0,1.0,Q
3.3684210526315788,0.21052631578947367,0.0,-1.0,1.0,Q
3.3684210526315788,0.42105263157894735,0.0,-1.0,1.0,Q
3.3684210526315788,0.631578947368421,0.0,-1.0,1.0,Q
3.3684210526315788,0.8421052631578947,100.68625,0.307208246743815,0.2583168444249916,AR
3.3684210526315788,1.0526315789473684,164.629375,0.11591300730769313,0.1313610181255816,AR
3.3684210526315788,1.263157894736842,183.8035,0.10906801390925866,0.134540914491132,AR
3.3684210526315788,1.4736842105263157,200.07825,0.10306957914104564,0.12636315973721296,AR
3.3684210526315788,1.6842105263157894,211.9905,0.09685595012398704,0.13705334499323818,AR
3.3684210526315788,1.894736842105263,221.524125,0.08996093794861144,0.14857654460228994,AR
3.3684210526315788,2.1052631578947367,229.40325,0.08688219155105263,0.1566895796807853,AR
3.3684210526315788,2.3157894736842106,239.50875,0.08503192201051914,0.14148651576904592,AR
3.3684210526315788,2.526315789473684,248.120375,0.08212648801114014,0.14445273487164323,AR
3.3684210526315788,2.7368421052631575,255.370625,0.07991309422968883,0.14158553102225924,AR
3.3684210526315788,2.9473684210526314,262.091375,0.07703052348291042,0.1525199104520359,AR
3.3684210526315788,3.1578947368421053,268.098125,0.07455956532234506,0.14555222750389302,AR
3.3684210526315788,3.3684210526315788,273.67525,0.0722338945872882,0.15327511456556142,AR
3.3684210526315788,3.578947368421052,278.945875,0.0699781084923443,0.15467098811808805,AR
3.3684210526315788,3.789473684210526,283.788875,0.06792815054970283,0.1558441120064051,AR
3.3684210526315788,4.0,288.4655,0.0660466807505395,0.15222329585919123,AR
3.789473684210526,0.0,0.0,-1.0,1.0,Q
3.789473684210526,0.21052631578947367,0.0,-1.0,1.0,Q
3.789473684210526,0.42105263157894735,0.0,-1.0,1.0,Q
3.789473684210526,0.631578947368421,0.0,-1.0,1.0,Q
3.789473684210526,0.8421052631578947,0.429875,0.373132394492086,0.37201672576920514,Q
3.789473684210526,1.0526315789473684,46.028875,0.2343432681689599,0.31237253591371744,SR
3.789473684210526,1.263157894736842,72.582125,0.20757574191815717,0.20508205799457666,AR
3.789473684210526,1.4736842105263157,95.346,0.1885170901994975,0.15619657557588112,AR
3.789473684210526,1.6842105263157894,114.0455,0.17293687593000348,0.12036551683983271,AR
3.789473684210526,1.894736842105263,131.297125,0.1630014986601068,0.1123774845261096,AR
3.789473684210526,2.1052631578947367,145.584375,0.1536355575286157,0.08841242934186282,AR
3.789473684210526,2.3157894736842106,159.267125,0.14367895831334804,0.11090319524536627,AR
3.789473684210526,2.526315789473684,171.042125,0.13764952803205227,0.11260168177134702,AR
3.789473684210526,2.7368421052631575,181.86625,0.13202947041480143,0.11464532913785247,AR
3.789473684210526,2.9473684210526314,191.787625,0.12634753608411362,0.12746116719559072,AR
3.789473684210526,3.1578947368421053,200.947375,0.12226643473011234,0.1293954894819275,AR
3.789473684210526,3.3684210526315788,209.723625,0.11763649130337177,0.11178257413792517,AR
3.789473684210526,3.578947368421052,217.335875,0.11387253996540912,0.13843691391806387,AR
3.789473684210526,3.789473684210526,224.9035,0.11015028405972098,0.1363286366545905,AR
3.789473684210526,4.0,231.700375,0.10652330747592896,0.13651164460670123,AR
4.2105263157894735,0.0,0.0,-1.0,1.0,Q
4.2105263157894735,0.21052631578947367,0.0,-1.0,1.0,Q
4.2105263157894735,0.42105263157894735,0.0,-1.0,1.0,Q
4.2105263157894735,0.631578947368421,0.0,-1.0,1.0,Q
4.2105263157894735,0.8421052631578947,0.480375,0.39685533987129595,0.37747578438526636,Q
4.2105263157894735,1.0526315789473684,22.384375,0.3639170967822908,0.3096918337843897,SR
4.2105263157894735,1.263157894736842,36.991,0.29406807397933243,0.194867597963834,AR
4.2105263157894735,1.4736842105263157,50.650625,0.2700473354452839,0.1436856173411552,AR
4.2105263157894735,1.6842105263157894,63.117375,0.25579742032673525,0.13576388497514527,AR
4.2105263157894735,1.894736842105263,75.610125,0.24426715961976697,0.12982340103329254,AR
4.2105263157894735,2.1052631578947367,87.24175,0.23301572791342604,0.11952986873525717,AR
4.2105263157894735,2.3157894736842106,98.5025,0.22635510028239034,0.10872268323838231,AR
4.2105263157894735,2.526315789473684,109.3605,0.2157530576233731,0.10965369725548818,AR
4.2105263157894735,2.7368421052631575,119.5345,0.20812707118799234,0.09860397650928095,AR
4.2105263157894735,2.9473684210526314,129.904125,0.19747861343725673,0.09582673354202362,AR
4.2105263157894735,3.1578947368421053,139.305625,0.1900489363901472,0.09777017571946747,AR
4.2105263157894735,3.3684210526315788,148.3715,0.18439183712761728,0.10201299535181767,AR
4.2105263157894735,3.578947368421052,157.225,0.17490237683927898,0.09933018295164887,AR
4.2105263157894735,3.789473684210526,165.905625,0.17043409970448728,0.09870786550746347,AR
4.2105263157894735,4.0,173.766125,0.16295377242733483,0.11383793459958312,AR
4.631578947368421,0.0,0.0,-1.0,1.0,Q
4.631578947368421,0.21052631578947367,0.0,-1.0,1.0,Q
4.631578947368421,0.42105263157894735,0.0,-1.0,1.0,Q
4.631578947368421,0.631578947368421,0.0,-1.0,1.0,Q
4.631578947368421,0.8421052631578947,0.33825,0.3663664573221626,0.33941992969098495,Q
4.631578947368421,1.0526315789473684,13.49825,0.4661404175524898,0.2359879076936287,AR
4.631578947368421,1.263157894736842,23.8165,0.3823250601973184,0.25413862302682033,AR
4.631578947368421,1.4736842105263157,33.5285,0.3429421900908136,0.19419758415000601,AR
4.631578947368421,1.6842105263157894,42.504125,0.3221955352826848,0.1365219058583145,AR
4.631578947368421,1.894736842105263,51.173,0.31129921751235756,0.12500684678335,AR
4.631578947368421,2.1052631578947367,59.52825,0.3012284063716395,0.11398075760110618,AR
4.631578947368421,2.3157894736842106,68.491625,0.29287195975557073,0.11733684618466275,AR
4.631578947368421,2.526315789473684,76.4625,0.28924418365432153,0.10742547112260421,AR
4.631578947368421,2.7368421052631575,85.00225,0.2806771994943996,0.10583099187578197,AR
4.631578947368421,2.9473684210526314,92.505875,0.275568318235421,0.10361941000768078,AR
4.631578947368421,3.1578947368421053,100.396375,0.2672886045542931,0.1025334371155785,AR
4.631578947368421,3.3684210526315788,108.03775,0.26248552320376073,0.10635505212953066,AR
4.631578947368421,3.578947368421052,116.01925,0.25142873235790353,0.08873636435053489,AR
4.631578947368421,3.789473684210526,122.943125,0.24596367527712373,0.08696318156886411,AR
4.631578947368421,4.0,129.930375,0.24664587875812413,0.08230908806700411,AR
5.052631578947368,0.0,0.0,-1.0,1.0,Q
5.052631578947368,0.21052631578947367,0.0,-1.0,1.0,Q
5.052631578947368,0.42105263157894735,0.0,-1.0,1.0,Q
5.052631578947368,0.631578947368421,0.0,-1.0,1.0,Q
5.052631578947368,0.8421052631578947,0.2955,0.4349460995187811,0.33946035754661547,Q
5.052631578947368,1.0526315789473684,10.016375,0.5298203391136718,0.17824630515079223,AR
5.052631578947368,1.263157894736842,17.6615,0.4536301244049132,0.24399685252632103,AR
5.052631578947368,1.4736842105263157,24.520375,0.411092174072337,0.22710899615582464,AR
5.052631578947368,1.6842105263157894,31.422375,0.3861520605433782,0.19994546153592518,AR
5.052631578947368,1.894736842105263,38.4755,0.3715723721047804,0.14195180905022142,AR
5.052631578947368,2.1052631578947367,44.844875,0.3631282367528246,0.11277214252644593,AR
5.052631578947368,2.3157894736842106,51.762375,0.35153340120135196,0.10342352608070525,AR
5.052631578947368,2.526315789473684,57.86725,0.352238009803957,0.10167822223938155,AR
5.052631578947368,2.7368421052631575,64.32275,0.34406141749484354,0.10691178069851234,AR
5.052631578947368,2.9473684210526314,70.79375,0.33729885859915565,0.10297049936049105,AR
5.052631578947368,3.1578947368421053,77.24325,0.339123458105844,0.10250289534395808,AR
5.052631578947368,3.3684210526315788,83.00525,0.3304550799122518,0.10397530773392306,AR
5.052631578947368,3.578947368421052,90.0485,0.33009458739513386,0.10057549865167602,AR
5.052631578947368,3.789473684210526,96.160875,0.33764896647228104,0.09233233336055897,AR
5.052631578947368,4.0,102.773875,0.341966924408983,0.09692672626343134,AR
5.473684210526315,0.0,0.0,-1.0,1.0,Q
5.473684210526315,0.21052631578947367,0.0,-1.0,1.0,Q
5.473684210526315,0.42105263157894735,0.0,-1.0,1.0,Q
5.473684210526315,0.631578947368421,0.0,-1.0,1.0,Q
5.473684210526315,0.8421052631578947,0.260375,0.459354820852271,0.37495784517291775,Q
5.473684210526315,1.0526315789473684,8.080125,0.5430183968554696,0.18208250840947973,AR
5.473684210526315,1.263157894736842,13.956625,0.5048563886884755,0.23218655636859956,AR
5.473684210526315,1.4736842105263157,19.7785,0.46208529630715045,0.2519511921283275,AR
5.473684210526315,1.6842105263157894,24.91375,0.44195825494966207,0.22531760895437,AR
5.473684210526315,1.894736842105263,30.724125,0.42743727808640986,0.195175709775271,AR
5.473684210526315,2.1052631578947367,36.096875,0.4148024781044794,0.1481587047767875,AR
5.473684210526315,2.3157894736842106,41.3045,0.41520711113182657,0.13039486115162127,AR
5.473684210526315,2.526315789473684,46.277125,0.40868833344826594,0.11163766759239058,AR
5.473684210526315,2.7368421052631575,51.71725,0.40452549261259185,0.09794026628223573,AR
5.473684210526315,2.9473684210526314,56.81625,0.4087895828675722,0.09844253613853672,AR
5.473684210526315,3.1578947368421053,62.14675,0.39874401069025045,0.09095962554047585,AR
5.473684210526315,3.3684210526315788,67.809875,0.41311738968973705,0.09841705053304459,AR
5.473684210526315,3.578947368421052,72.811625,0.39955559107348815,0.09299207179024453,AR
5.473684210526315,3.789473684210526,78.192375,0.4320412536447204,0.089412016286511,AR
5.473684210526315,4.0,84.795625,0.4579095007441688,0.08388949351786819,AR
5.894736842105263,0.0,0.0,-1.0,1.0,Q
5.894736842105263,0.21052631578947367,0.0,-1.0,1.0,Q
5.894736842105263,0.42105263157894735,0.0,-1.0,1.0,Q
5.894736842105263,0.631578947368421,0.0,-1.0,1.0,Q
5.894736842105263,0.8421052631578947,0.24675,0.39053729431657225,0.4293195004119731,Q
5.894736842105263,1.0526315789473684,6.466,0.5426620823426009,0.18803269961464136,AR
5.894736842105263,1.263157894736842,11.311875,0.5422506920223698,0.18095704124986514,AR
5.894736842105263,1.4736842105263157,16.169875,0.5133624310953763,0.22128056863716328,AR
5.894736842105263,1.6842105263157894,20.844125,0.4927993504105843,0.22030177070120543,AR
5.894736842105263,1.894736842105263,25.453875,0.47552999205317803,0.1993654766474818,AR
5.894736842105263,2.1052631578947367,30.140125,0.469404955801264,0.18858131017427965,AR
5.894736842105263,2.3157894736842106,34.388,0.46909559403788925,0.16410221098717692,AR
5.894736842105263,2.526315789473684,38.77475,0.46787932874244975,0.14663115916700364,AR
5.894736842105263,2.7368421052631575,43.074875,0.47046815206678116,0.12281842729034417,AR
5.894736842105263,2.9473684210526314,47.5495,0.46877391648740946,0.10220247497552214,AR
5.894736842105263,3.1578947368421053,52.49525,0.47545905763729485,0.09697967147596635,AR
5.894736842105263,3.3684210526315788,56.718375,0.4954020503703476,0.08903752280818181,AR
5.894736842105263,3.578947368421052,61.23025,0.4838422582775127,0.09551386421797133,AR
5.894736842105263,3.789473684210526,65.87725,0.5124987091408495,0.08221793945857049,AR
5.894736842105263,4.0,71.98775,0.6727918343320277,0.0821688279859714,AR
6.315789473684211,0.0,0.0,-1.0,1.0,Q
6.315789473684211,0.21052631578947367,0.0,-1.0,1.0,Q
6.315789473684211,0.42105263157894735,0.0,-1.0,1.0,Q
6.315789473684211,0.631578947368421,0.0,-1.0,1.0,Q
6.315789473684211,0.8421052631578947,0.25025,0.3708929362434248,0.3965406203260989,Q
6.315789473684211,1.0526315789473684,5.6335,0.5350731063840052,0.20496536443147345,AR
6.315789473684211,1.263157894736842,9.977375,0.5666383584536695,0.16829114022802172,AR
6.315789473684211,1.4736842105263157,13.969,0.5489773035792513,0.20179573674902446,AR
6.315789473684211,1.6842105263157894,17.702625,0.5340308802690131,0.20997324029461087,AR
6.315789473684211,1.894736842105263,22.0325,0.5208270967109945,0.22753123879621093,AR
6.315789473684211,2.1052631578947367,25.67075,0.5208943162326125,0.19993825623442596,AR
6.315789473684211,2.3157894736842106,29.44075,0.513659944920013,0.19690605489599275,AR
6.315789473684211,2.526315789473684,33.289,0.5131015218600244,0.16578715872432656,AR
6.315789473684211,2.7368421052631575,37.234125,0.508159950126529,0.14704486126357,AR
6.315789473684211,2.9473684210526314,40.7365,0.5277486074864091,0.14009641270934506,AR
6.315789473684211,3.1578947368421053,44.695125,0.5480443799129314,0.1134936868810467,AR
6.315789473684211,3.3684210526315788,48.91075,0.5460160510876525,0.11257631406361109,AR
6.315789473684211,3.578947368421052,53.391875,0.5980596472836176,0.09817744475493446,AR
6.315789473684211,3.789473684210526,57.568625,0.6066010822711316,0.09641302721569518,AR
6.315789473684211,4.0,62.17025,0.7534248147269526,0.09295676471011671,AI
6.7368421052631575,0.0,0.0,-1.0,1.0,Q
6.7368421052631575,0.21052631578947367,0.0,-1.0,1.0,Q
6.7368421052631575,0.42105263157894735,0.0,-1.0,1.0,Q
6.7368421052631575,0.631578947368421,0.0,-1.0,1.0,Q
6.7368421052631575,0.8421052631578947,0.227375,0.3995944204258253,0.40766655083750075,Q
6.7368421052631575,1.0526315789473684,4.98775,0.5278295476805629,0.20040430484844962,AR
6.7368421052631575,1.263157894736842,8.662125,0.5787274999583126,0.1636419361586012,AR
6.7368421052631575,1.4736842105263157,12.14075,0.5758377066253534,0.18869326788784374,AR
6.7368421052631575,1.6842105263157894,15.666375,0.5653503645966721,0.18324482840956896,AR
6.7368421052631575,1.894736842105263,19.292125,0.5624786233464042,0.20994574182680087,AR
6.7368421052631575,2.1052631578947367,22.278125,0.5559656823085657,0.20503605518955825,AR
6.7368421052631575,2.3157894736842106,25.93925,0.5603843032138245,0.19677114663840456,AR
6.7368421052631575,2.526315789473684,29.13775,0.5632779295144877,0.18977779284786436,AR
6.7368421052631575,2.7368421052631575,32.76725,0.5633681281360284,0.16868599376820032,AR
6.7368421052631575,2.9473684210526314,35.882125,0.5878878298559652,0.15694105174466866,AR
6.7368421052631575,3.1578947368421053,39.091,0.5865665410256179,0.12664622519395036,AR
6.7368421052631575,3.3684210526315788,42.715625,0.6258252878894289,0.12321489167429775,AR
6.7368421052631575,3.578947368421052,46.5715,0.6479017864802656,0.11562680692119227,AR
6.7368421052631575,3.789473684210526,50.133125,0.7691693757146957,0.10599788425834598,AI
6.7368421052631575,4.0,54.100625,0.8479958162156644,0.09785799976620506,AI
7.157894736842104,0.0,0.0,-1.0,1.0,Q
7.157894736842104,0.21052631578947367,0.0,-1.0,1.0,Q
7.157894736842104,0.42105263157894735,0.0,-1.0,1.0,Q
7.157894736842104,0.631578947368421,0.0,-1.0,1.0,Q
